gender,age_group,run,patients,patients_with_ddi
Male,50-54,1,454444,20127
Male,50-54,2,454444,68178
Male,50-54,3,454444,16634
Male,50-54,4,454444,29469
Male,50-54,5,454444,5601
Male,50-54,6,454444,13917
Male,50-54,7,454444,26042
Male,50-54,8,454444,14700
Male,50-54,9,454444,14564
Male,50-54,10,454444,28328
Male,50-54,11,454444,28431
Male,50-54,12,454444,19440
Male,50-54,13,454444,11752
Male,50-54,14,454444,18776
Male,50-54,15,454444,23115
Male,50-54,16,454444,31973
Male,50-54,17,454444,8782
Male,50-54,18,454444,18793
Male,50-54,19,454444,21501
Male,50-54,20,454444,10552
Male,50-54,21,454444,20837
Male,50-54,22,454444,14281
Male,50-54,23,454444,27134
Male,50-54,24,454444,18391
Male,50-54,25,454444,26453
Male,50-54,26,454444,20716
Male,50-54,27,454444,22353
Male,50-54,28,454444,23299
Male,50-54,29,454444,63623
Male,50-54,30,454444,20750
Male,50-54,31,454444,23758
Male,50-54,32,454444,9282
Male,50-54,33,454444,53463
Male,50-54,34,454444,9369
Male,50-54,35,454444,15672
Male,50-54,36,454444,10215
Male,50-54,37,454444,12391
Male,50-54,38,454444,14486
Male,50-54,39,454444,12520
Male,50-54,40,454444,25603
Male,50-54,41,454444,24834
Male,50-54,42,454444,21459
Male,50-54,43,454444,59889
Male,50-54,44,454444,12028
Male,50-54,45,454444,15575
Male,50-54,46,454444,22790
Male,50-54,47,454444,22509
Male,50-54,48,454444,11459
Male,50-54,49,454444,28477
Male,50-54,50,454444,19411
Male,50-54,51,454444,24538
Male,50-54,52,454444,13409
Male,50-54,53,454444,12148
Male,50-54,54,454444,16239
Male,50-54,55,454444,11916
Male,50-54,56,454444,10952
Male,50-54,57,454444,14448
Male,50-54,58,454444,28846
Male,50-54,59,454444,9442
Male,50-54,60,454444,24403
Male,50-54,61,454444,28324
Male,50-54,62,454444,18417
Male,50-54,63,454444,13533
Male,50-54,64,454444,27109
Male,50-54,65,454444,11023
Male,50-54,66,454444,6371
Male,50-54,67,454444,24627
Male,50-54,68,454444,47910
Male,50-54,69,454444,39565
Male,50-54,70,454444,12296
Male,50-54,71,454444,14960
Male,50-54,72,454444,24141
Male,50-54,73,454444,37687
Male,50-54,74,454444,20642
Male,50-54,75,454444,40654
Male,50-54,76,454444,29273
Male,50-54,77,454444,22057
Male,50-54,78,454444,9704
Male,50-54,79,454444,7615
Male,50-54,80,454444,13700
Male,50-54,81,454444,19925
Male,50-54,82,454444,26798
Male,50-54,83,454444,31303
Male,50-54,84,454444,17785
Male,50-54,85,454444,67562
Male,50-54,86,454444,16036
Male,50-54,87,454444,17410
Male,50-54,88,454444,29961
Male,50-54,89,454444,10987
Male,50-54,90,454444,8510
Male,50-54,91,454444,12231
Male,50-54,92,454444,42741
Male,50-54,93,454444,22613
Male,50-54,94,454444,16613
Male,50-54,95,454444,31918
Male,50-54,96,454444,16292
Male,50-54,97,454444,11726
Male,50-54,98,454444,17151
Male,50-54,99,454444,15955
Male,50-54,100,454444,11951
Male,55-59,1,425940,25418
Male,55-59,2,425940,64962
Male,55-59,3,425940,24787
Male,55-59,4,425940,31888
Male,55-59,5,425940,6699
Male,55-59,6,425940,16428
Male,55-59,7,425940,29737
Male,55-59,8,425940,19020
Male,55-59,9,425940,16851
Male,55-59,10,425940,37783
Male,55-59,11,425940,37584
Male,55-59,12,425940,24534
Male,55-59,13,425940,14849
Male,55-59,14,425940,20922
Male,55-59,15,425940,25799
Male,55-59,16,425940,43897
Male,55-59,17,425940,11559
Male,55-59,18,425940,24732
Male,55-59,19,425940,26632
Male,55-59,20,425940,13635
Male,55-59,21,425940,24500
Male,55-59,22,425940,19350
Male,55-59,23,425940,30124
Male,55-59,24,425940,23617
Male,55-59,25,425940,31585
Male,55-59,26,425940,25537
Male,55-59,27,425940,26134
Male,55-59,28,425940,30134
Male,55-59,29,425940,72927
Male,55-59,30,425940,31739
Male,55-59,31,425940,27342
Male,55-59,32,425940,12264
Male,55-59,33,425940,61204
Male,55-59,34,425940,12817
Male,55-59,35,425940,19363
Male,55-59,36,425940,13080
Male,55-59,37,425940,13128
Male,55-59,38,425940,19791
Male,55-59,39,425940,14953
Male,55-59,40,425940,30488
Male,55-59,41,425940,27972
Male,55-59,42,425940,28557
Male,55-59,43,425940,72075
Male,55-59,44,425940,12919
Male,55-59,45,425940,19250
Male,55-59,46,425940,28880
Male,55-59,47,425940,25690
Male,55-59,48,425940,13672
Male,55-59,49,425940,32965
Male,55-59,50,425940,23768
Male,55-59,51,425940,31640
Male,55-59,52,425940,17658
Male,55-59,53,425940,17109
Male,55-59,54,425940,21194
Male,55-59,55,425940,15298
Male,55-59,56,425940,14517
Male,55-59,57,425940,18650
Male,55-59,58,425940,32162
Male,55-59,59,425940,12166
Male,55-59,60,425940,26698
Male,55-59,61,425940,34773
Male,55-59,62,425940,20876
Male,55-59,63,425940,16257
Male,55-59,64,425940,28966
Male,55-59,65,425940,12577
Male,55-59,66,425940,8278
Male,55-59,67,425940,27992
Male,55-59,68,425940,52390
Male,55-59,69,425940,44772
Male,55-59,70,425940,13880
Male,55-59,71,425940,17523
Male,55-59,72,425940,29448
Male,55-59,73,425940,37049
Male,55-59,74,425940,23925
Male,55-59,75,425940,44379
Male,55-59,76,425940,32555
Male,55-59,77,425940,25390
Male,55-59,78,425940,12559
Male,55-59,79,425940,8767
Male,55-59,80,425940,15086
Male,55-59,81,425940,23738
Male,55-59,82,425940,31773
Male,55-59,83,425940,40177
Male,55-59,84,425940,23080
Male,55-59,85,425940,75345
Male,55-59,86,425940,17008
Male,55-59,87,425940,23672
Male,55-59,88,425940,37079
Male,55-59,89,425940,13197
Male,55-59,90,425940,11431
Male,55-59,91,425940,13805
Male,55-59,92,425940,43695
Male,55-59,93,425940,31206
Male,55-59,94,425940,20957
Male,55-59,95,425940,40349
Male,55-59,96,425940,20419
Male,55-59,97,425940,15824
Male,55-59,98,425940,21436
Male,55-59,99,425940,20905
Male,55-59,100,425940,15248
Male,05-09,1,177693,2082
Male,05-09,2,177693,62099
Male,05-09,3,177693,274
Male,05-09,4,177693,5610
Male,05-09,5,177693,170
Male,05-09,6,177693,4395
Male,05-09,7,177693,8848
Male,05-09,8,177693,143
Male,05-09,9,177693,627
Male,05-09,10,177693,1911
Male,05-09,11,177693,235
Male,05-09,12,177693,1346
Male,05-09,13,177693,537
Male,05-09,14,177693,1508
Male,05-09,15,177693,7165
Male,05-09,16,177693,1463
Male,05-09,17,177693,92
Male,05-09,18,177693,2083
Male,05-09,19,177693,1480
Male,05-09,20,177693,214
Male,05-09,21,177693,2350
Male,05-09,22,177693,1086
Male,05-09,23,177693,9473
Male,05-09,24,177693,1373
Male,05-09,25,177693,6516
Male,05-09,26,177693,1920
Male,05-09,27,177693,1429
Male,05-09,28,177693,1136
Male,05-09,29,177693,13710
Male,05-09,30,177693,1001
Male,05-09,31,177693,1156
Male,05-09,32,177693,594
Male,05-09,33,177693,2340
Male,05-09,34,177693,225
Male,05-09,35,177693,394
Male,05-09,36,177693,1852
Male,05-09,37,177693,3610
Male,05-09,38,177693,321
Male,05-09,39,177693,563
Male,05-09,40,177693,9764
Male,05-09,41,177693,2768
Male,05-09,42,177693,2299
Male,05-09,43,177693,2619
Male,05-09,44,177693,126
Male,05-09,45,177693,598
Male,05-09,46,177693,4296
Male,05-09,47,177693,1224
Male,05-09,48,177693,1882
Male,05-09,49,177693,5983
Male,05-09,50,177693,387
Male,05-09,51,177693,1749
Male,05-09,52,177693,226
Male,05-09,53,177693,1705
Male,05-09,54,177693,571
Male,05-09,55,177693,930
Male,05-09,56,177693,282
Male,05-09,57,177693,1485
Male,05-09,58,177693,2771
Male,05-09,59,177693,534
Male,05-09,60,177693,430
Male,05-09,61,177693,1710
Male,05-09,62,177693,5292
Male,05-09,63,177693,367
Male,05-09,64,177693,6958
Male,05-09,65,177693,8609
Male,05-09,66,177693,3041
Male,05-09,67,177693,4910
Male,05-09,68,177693,12453
Male,05-09,69,177693,387
Male,05-09,70,177693,881
Male,05-09,71,177693,2724
Male,05-09,72,177693,264
Male,05-09,73,177693,10126
Male,05-09,74,177693,4704
Male,05-09,75,177693,884
Male,05-09,76,177693,478
Male,05-09,77,177693,1523
Male,05-09,78,177693,1375
Male,05-09,79,177693,1768
Male,05-09,80,177693,2086
Male,05-09,81,177693,780
Male,05-09,82,177693,8204
Male,05-09,83,177693,6986
Male,05-09,84,177693,225
Male,05-09,85,177693,28985
Male,05-09,86,177693,1114
Male,05-09,87,177693,1063
Male,05-09,88,177693,2756
Male,05-09,89,177693,1636
Male,05-09,90,177693,746
Male,05-09,91,177693,7447
Male,05-09,92,177693,3334
Male,05-09,93,177693,679
Male,05-09,94,177693,300
Male,05-09,95,177693,7233
Male,05-09,96,177693,734
Male,05-09,97,177693,1327
Male,05-09,98,177693,489
Male,05-09,99,177693,149
Male,05-09,100,177693,517
Male,60-64,1,411652,33186
Male,60-64,2,411652,68215
Male,60-64,3,411652,36221
Male,60-64,4,411652,39132
Male,60-64,5,411652,8562
Male,60-64,6,411652,20761
Male,60-64,7,411652,38121
Male,60-64,8,411652,24637
Male,60-64,9,411652,20033
Male,60-64,10,411652,51189
Male,60-64,11,411652,48823
Male,60-64,12,411652,31937
Male,60-64,13,411652,19737
Male,60-64,14,411652,25574
Male,60-64,15,411652,32379
Male,60-64,16,411652,60433
Male,60-64,17,411652,15676
Male,60-64,18,411652,31960
Male,60-64,19,411652,34800
Male,60-64,20,411652,17411
Male,60-64,21,411652,31305
Male,60-64,22,411652,27916
Male,60-64,23,411652,37418
Male,60-64,24,411652,31337
Male,60-64,25,411652,40535
Male,60-64,26,411652,33114
Male,60-64,27,411652,31732
Male,60-64,28,411652,38687
Male,60-64,29,411652,87884
Male,60-64,30,411652,45458
Male,60-64,31,411652,32839
Male,60-64,32,411652,16883
Male,60-64,33,411652,74979
Male,60-64,34,411652,18396
Male,60-64,35,411652,24497
Male,60-64,36,411652,17846
Male,60-64,37,411652,15588
Male,60-64,38,411652,26312
Male,60-64,39,411652,18640
Male,60-64,40,411652,39082
Male,60-64,41,411652,33406
Male,60-64,42,411652,37912
Male,60-64,43,411652,89128
Male,60-64,44,411652,14835
Male,60-64,45,411652,24033
Male,60-64,46,411652,38459
Male,60-64,47,411652,30915
Male,60-64,48,411652,16991
Male,60-64,49,411652,39804
Male,60-64,50,411652,28815
Male,60-64,51,411652,43710
Male,60-64,52,411652,22658
Male,60-64,53,411652,25592
Male,60-64,54,411652,27569
Male,60-64,55,411652,20701
Male,60-64,56,411652,19925
Male,60-64,57,411652,24616
Male,60-64,58,411652,37625
Male,60-64,59,411652,15994
Male,60-64,60,411652,30858
Male,60-64,61,411652,43432
Male,60-64,62,411652,25622
Male,60-64,63,411652,20992
Male,60-64,64,411652,34389
Male,60-64,65,411652,15178
Male,60-64,66,411652,11360
Male,60-64,67,411652,34269
Male,60-64,68,411652,60918
Male,60-64,69,411652,53241
Male,60-64,70,411652,16311
Male,60-64,71,411652,21932
Male,60-64,72,411652,36919
Male,60-64,73,411652,39785
Male,60-64,74,411652,28759
Male,60-64,75,411652,52124
Male,60-64,76,411652,37081
Male,60-64,77,411652,32569
Male,60-64,78,411652,17302
Male,60-64,79,411652,10536
Male,60-64,80,411652,17868
Male,60-64,81,411652,29545
Male,60-64,82,411652,39516
Male,60-64,83,411652,53103
Male,60-64,84,411652,30504
Male,60-64,85,411652,91848
Male,60-64,86,411652,20128
Male,60-64,87,411652,32247
Male,60-64,88,411652,46742
Male,60-64,89,411652,16052
Male,60-64,90,411652,16087
Male,60-64,91,411652,16879
Male,60-64,92,411652,49918
Male,60-64,93,411652,41138
Male,60-64,94,411652,26902
Male,60-64,95,411652,52538
Male,60-64,96,411652,27298
Male,60-64,97,411652,22369
Male,60-64,98,411652,28019
Male,60-64,99,411652,27944
Male,60-64,100,411652,20321
Male,65-69,1,377645,40096
Male,65-69,2,377645,69342
Male,65-69,3,377645,46792
Male,65-69,4,377645,44957
Male,65-69,5,377645,10096
Male,65-69,6,377645,24363
Male,65-69,7,377645,45491
Male,65-69,8,377645,28889
Male,65-69,9,377645,23359
Male,65-69,10,377645,62071
Male,65-69,11,377645,56117
Male,65-69,12,377645,36912
Male,65-69,13,377645,24093
Male,65-69,14,377645,29834
Male,65-69,15,377645,37565
Male,65-69,16,377645,73436
Male,65-69,17,377645,19230
Male,65-69,18,377645,37835
Male,65-69,19,377645,41250
Male,65-69,20,377645,20531
Male,65-69,21,377645,37428
Male,65-69,22,377645,35433
Male,65-69,23,377645,42783
Male,65-69,24,377645,37251
Male,65-69,25,377645,47779
Male,65-69,26,377645,39292
Male,65-69,27,377645,35667
Male,65-69,28,377645,43951
Male,65-69,29,377645,96671
Male,65-69,30,377645,55704
Male,65-69,31,377645,36171
Male,65-69,32,377645,21613
Male,65-69,33,377645,85470
Male,65-69,34,377645,24342
Male,65-69,35,377645,28022
Male,65-69,36,377645,21676
Male,65-69,37,377645,17177
Male,65-69,38,377645,30395
Male,65-69,39,377645,21377
Male,65-69,40,377645,45887
Male,65-69,41,377645,37716
Male,65-69,42,377645,44824
Male,65-69,43,377645,101047
Male,65-69,44,377645,17006
Male,65-69,45,377645,27171
Male,65-69,46,377645,45944
Male,65-69,47,377645,33977
Male,65-69,48,377645,19503
Male,65-69,49,377645,42814
Male,65-69,50,377645,32444
Male,65-69,51,377645,54772
Male,65-69,52,377645,26452
Male,65-69,53,377645,33957
Male,65-69,54,377645,32239
Male,65-69,55,377645,24953
Male,65-69,56,377645,24416
Male,65-69,57,377645,29967
Male,65-69,58,377645,39177
Male,65-69,59,377645,19849
Male,65-69,60,377645,33675
Male,65-69,61,377645,50116
Male,65-69,62,377645,28661
Male,65-69,63,377645,24700
Male,65-69,64,377645,38815
Male,65-69,65,377645,17006
Male,65-69,66,377645,13696
Male,65-69,67,377645,39706
Male,65-69,68,377645,64836
Male,65-69,69,377645,60027
Male,65-69,70,377645,17939
Male,65-69,71,377645,25438
Male,65-69,72,377645,43109
Male,65-69,73,377645,41354
Male,65-69,74,377645,32644
Male,65-69,75,377645,56962
Male,65-69,76,377645,39751
Male,65-69,77,377645,39344
Male,65-69,78,377645,21600
Male,65-69,79,377645,11814
Male,65-69,80,377645,19558
Male,65-69,81,377645,33777
Male,65-69,82,377645,46072
Male,65-69,83,377645,61713
Male,65-69,84,377645,37142
Male,65-69,85,377645,105087
Male,65-69,86,377645,22987
Male,65-69,87,377645,39226
Male,65-69,88,377645,53806
Male,65-69,89,377645,18339
Male,65-69,90,377645,20662
Male,65-69,91,377645,18574
Male,65-69,92,377645,54350
Male,65-69,93,377645,47363
Male,65-69,94,377645,31098
Male,65-69,95,377645,61850
Male,65-69,96,377645,33773
Male,65-69,97,377645,28672
Male,65-69,98,377645,33660
Male,65-69,99,377645,31991
Male,65-69,100,377645,24992
Male,70-74,1,338428,42242
Male,70-74,2,338428,60962
Male,70-74,3,338428,50894
Male,70-74,4,338428,44844
Male,70-74,5,338428,10066
Male,70-74,6,338428,24904
Male,70-74,7,338428,46634
Male,70-74,8,338428,29770
Male,70-74,9,338428,24505
Male,70-74,10,338428,65582
Male,70-74,11,338428,56990
Male,70-74,12,338428,38163
Male,70-74,13,338428,25916
Male,70-74,14,338428,32370
Male,70-74,15,338428,38609
Male,70-74,16,338428,75162
Male,70-74,17,338428,21364
Male,70-74,18,338428,40317
Male,70-74,19,338428,42746
Male,70-74,20,338428,20825
Male,70-74,21,338428,40484
Male,70-74,22,338428,37836
Male,70-74,23,338428,42428
Male,70-74,24,338428,39510
Male,70-74,25,338428,49280
Male,70-74,26,338428,40608
Male,70-74,27,338428,35248
Male,70-74,28,338428,43097
Male,70-74,29,338428,92619
Male,70-74,30,338428,58353
Male,70-74,31,338428,36458
Male,70-74,32,338428,25241
Male,70-74,33,338428,86756
Male,70-74,34,338428,26992
Male,70-74,35,338428,29083
Male,70-74,36,338428,22665
Male,70-74,37,338428,16693
Male,70-74,38,338428,32004
Male,70-74,39,338428,22303
Male,70-74,40,338428,47813
Male,70-74,41,338428,37991
Male,70-74,42,338428,45804
Male,70-74,43,338428,100075
Male,70-74,44,338428,16811
Male,70-74,45,338428,27408
Male,70-74,46,338428,47416
Male,70-74,47,338428,33049
Male,70-74,48,338428,19635
Male,70-74,49,338428,41339
Male,70-74,50,338428,32021
Male,70-74,51,338428,59184
Male,70-74,52,338428,27015
Male,70-74,53,338428,37541
Male,70-74,54,338428,34107
Male,70-74,55,338428,25555
Male,70-74,56,338428,26197
Male,70-74,57,338428,31132
Male,70-74,58,338428,35330
Male,70-74,59,338428,22541
Male,70-74,60,338428,34169
Male,70-74,61,338428,50801
Male,70-74,62,338428,27470
Male,70-74,63,338428,26103
Male,70-74,64,338428,38288
Male,70-74,65,338428,16766
Male,70-74,66,338428,13806
Male,70-74,67,338428,39864
Male,70-74,68,338428,60368
Male,70-74,69,338428,60654
Male,70-74,70,338428,18206
Male,70-74,71,338428,25708
Male,70-74,72,338428,43166
Male,70-74,73,338428,38722
Male,70-74,74,338428,33757
Male,70-74,75,338428,56673
Male,70-74,76,338428,37941
Male,70-74,77,338428,41600
Male,70-74,78,338428,23565
Male,70-74,79,338428,12645
Male,70-74,80,338428,18729
Male,70-74,81,338428,34134
Male,70-74,82,338428,47311
Male,70-74,83,338428,62067
Male,70-74,84,338428,39628
Male,70-74,85,338428,105091
Male,70-74,86,338428,24384
Male,70-74,87,338428,41990
Male,70-74,88,338428,54613
Male,70-74,89,338428,18611
Male,70-74,90,338428,23124
Male,70-74,91,338428,18482
Male,70-74,92,338428,53351
Male,70-74,93,338428,48882
Male,70-74,94,338428,32780
Male,70-74,95,338428,64081
Male,70-74,96,338428,35326
Male,70-74,97,338428,32040
Male,70-74,98,338428,36548
Male,70-74,99,338428,31244
Male,70-74,100,338428,26941
Male,75-79,1,284960,43882
Male,75-79,2,284960,52837
Male,75-79,3,284960,50981
Male,75-79,4,284960,43206
Male,75-79,5,284960,9560
Male,75-79,6,284960,24944
Male,75-79,7,284960,46259
Male,75-79,8,284960,29494
Male,75-79,9,284960,25036
Male,75-79,10,284960,64081
Male,75-79,11,284960,52845
Male,75-79,12,284960,37577
Male,75-79,13,284960,26992
Male,75-79,14,284960,34554
Male,75-79,15,284960,38871
Male,75-79,16,284960,69843
Male,75-79,17,284960,22978
Male,75-79,18,284960,41456
Male,75-79,19,284960,41893
Male,75-79,20,284960,20464
Male,75-79,21,284960,43293
Male,75-79,22,284960,38970
Male,75-79,23,284960,41816
Male,75-79,24,284960,41695
Male,75-79,25,284960,49965
Male,75-79,26,284960,40374
Male,75-79,27,284960,33562
Male,75-79,28,284960,40744
Male,75-79,29,284960,82974
Male,75-79,30,284960,55922
Male,75-79,31,284960,36532
Male,75-79,32,284960,29107
Male,75-79,33,284960,83659
Male,75-79,34,284960,27918
Male,75-79,35,284960,28826
Male,75-79,36,284960,23510
Male,75-79,37,284960,16245
Male,75-79,38,284960,32530
Male,75-79,39,284960,22581
Male,75-79,40,284960,46646
Male,75-79,41,284960,37317
Male,75-79,42,284960,44070
Male,75-79,43,284960,93682
Male,75-79,44,284960,17102
Male,75-79,45,284960,26199
Male,75-79,46,284960,45770
Male,75-79,47,284960,31573
Male,75-79,48,284960,18754
Male,75-79,49,284960,38497
Male,75-79,50,284960,31421
Male,75-79,51,284960,60398
Male,75-79,52,284960,26787
Male,75-79,53,284960,38881
Male,75-79,54,284960,34551
Male,75-79,55,284960,24906
Male,75-79,56,284960,26709
Male,75-79,57,284960,30135
Male,75-79,58,284960,30169
Male,75-79,59,284960,25531
Male,75-79,60,284960,34492
Male,75-79,61,284960,49312
Male,75-79,62,284960,25607
Male,75-79,63,284960,27229
Male,75-79,64,284960,36171
Male,75-79,65,284960,16222
Male,75-79,66,284960,13902
Male,75-79,67,284960,39227
Male,75-79,68,284960,53812
Male,75-79,69,284960,58520
Male,75-79,70,284960,18680
Male,75-79,71,284960,26238
Male,75-79,72,284960,41064
Male,75-79,73,284960,35604
Male,75-79,74,284960,34945
Male,75-79,75,284960,53125
Male,75-79,76,284960,36329
Male,75-79,77,284960,42988
Male,75-79,78,284960,24956
Male,75-79,79,284960,13214
Male,75-79,80,284960,18288
Male,75-79,81,284960,34332
Male,75-79,82,284960,46925
Male,75-79,83,284960,58722
Male,75-79,84,284960,39844
Male,75-79,85,284960,98498
Male,75-79,86,284960,26235
Male,75-79,87,284960,42279
Male,75-79,88,284960,51933
Male,75-79,89,284960,19549
Male,75-79,90,284960,25547
Male,75-79,91,284960,18453
Male,75-79,92,284960,51602
Male,75-79,93,284960,47517
Male,75-79,94,284960,33354
Male,75-79,95,284960,62295
Male,75-79,96,284960,35458
Male,75-79,97,284960,34888
Male,75-79,98,284960,39489
Male,75-79,99,284960,29838
Male,75-79,100,284960,28043
Male,80-84,1,222297,41112
Male,80-84,2,222297,42305
Male,80-84,3,222297,45790
Male,80-84,4,222297,37902
Male,80-84,5,222297,8656
Male,80-84,6,222297,22295
Male,80-84,7,222297,40882
Male,80-84,8,222297,26223
Male,80-84,9,222297,23185
Male,80-84,10,222297,56761
Male,80-84,11,222297,43959
Male,80-84,12,222297,32686
Male,80-84,13,222297,24927
Male,80-84,14,222297,34813
Male,80-84,15,222297,34936
Male,80-84,16,222297,56562
Male,80-84,17,222297,22122
Male,80-84,18,222297,39408
Male,80-84,19,222297,37116
Male,80-84,20,222297,17637
Male,80-84,21,222297,42220
Male,80-84,22,222297,34167
Male,80-84,23,222297,35766
Male,80-84,24,222297,39429
Male,80-84,25,222297,45870
Male,80-84,26,222297,35818
Male,80-84,27,222297,28534
Male,80-84,28,222297,33486
Male,80-84,29,222297,67677
Male,80-84,30,222297,47537
Male,80-84,31,222297,33978
Male,80-84,32,222297,29307
Male,80-84,33,222297,74286
Male,80-84,34,222297,25695
Male,80-84,35,222297,26275
Male,80-84,36,222297,20634
Male,80-84,37,222297,14391
Male,80-84,38,222297,30819
Male,80-84,39,222297,20297
Male,80-84,40,222297,40960
Male,80-84,41,222297,33029
Male,80-84,42,222297,39012
Male,80-84,43,222297,78586
Male,80-84,44,222297,15587
Male,80-84,45,222297,22389
Male,80-84,46,222297,39653
Male,80-84,47,222297,27010
Male,80-84,48,222297,16658
Male,80-84,49,222297,31697
Male,80-84,50,222297,27780
Male,80-84,51,222297,56662
Male,80-84,52,222297,25159
Male,80-84,53,222297,35260
Male,80-84,54,222297,32017
Male,80-84,55,222297,21679
Male,80-84,56,222297,25056
Male,80-84,57,222297,25708
Male,80-84,58,222297,23174
Male,80-84,59,222297,26469
Male,80-84,60,222297,32488
Male,80-84,61,222297,43941
Male,80-84,62,222297,20879
Male,80-84,63,222297,25108
Male,80-84,64,222297,30287
Male,80-84,65,222297,14021
Male,80-84,66,222297,11924
Male,80-84,67,222297,33969
Male,80-84,68,222297,43594
Male,80-84,69,222297,52034
Male,80-84,70,222297,17303
Male,80-84,71,222297,24740
Male,80-84,72,222297,34973
Male,80-84,73,222297,30299
Male,80-84,74,222297,31613
Male,80-84,75,222297,45510
Male,80-84,76,222297,30832
Male,80-84,77,222297,38940
Male,80-84,78,222297,24210
Male,80-84,79,222297,12472
Male,80-84,80,222297,15761
Male,80-84,81,222297,31384
Male,80-84,82,222297,41931
Male,80-84,83,222297,49060
Male,80-84,84,222297,36562
Male,80-84,85,222297,85542
Male,80-84,86,222297,25311
Male,80-84,87,222297,38884
Male,80-84,88,222297,44595
Male,80-84,89,222297,18426
Male,80-84,90,222297,25447
Male,80-84,91,222297,16080
Male,80-84,92,222297,48226
Male,80-84,93,222297,41912
Male,80-84,94,222297,30771
Male,80-84,95,222297,54501
Male,80-84,96,222297,32053
Male,80-84,97,222297,34021
Male,80-84,98,222297,38964
Male,80-84,99,222297,24018
Male,80-84,100,222297,26128
Male,85-89,1,147780,30139
Male,85-89,2,147780,26881
Male,85-89,3,147780,31775
Male,85-89,4,147780,25833
Male,85-89,5,147780,5836
Male,85-89,6,147780,15549
Male,85-89,7,147780,27775
Male,85-89,8,147780,17922
Male,85-89,9,147780,15629
Male,85-89,10,147780,38506
Male,85-89,11,147780,28285
Male,85-89,12,147780,21853
Male,85-89,13,147780,17073
Male,85-89,14,147780,27866
Male,85-89,15,147780,22733
Male,85-89,16,147780,34899
Male,85-89,17,147780,16390
Male,85-89,18,147780,28753
Male,85-89,19,147780,25545
Male,85-89,20,147780,11831
Male,85-89,21,147780,32294
Male,85-89,22,147780,23041
Male,85-89,23,147780,23680
Male,85-89,24,147780,28647
Male,85-89,25,147780,31916
Male,85-89,26,147780,24622
Male,85-89,27,147780,18599
Male,85-89,28,147780,21383
Male,85-89,29,147780,44243
Male,85-89,30,147780,31056
Male,85-89,31,147780,24635
Male,85-89,32,147780,21913
Male,85-89,33,147780,52704
Male,85-89,34,147780,17879
Male,85-89,35,147780,18248
Male,85-89,36,147780,13784
Male,85-89,37,147780,9540
Male,85-89,38,147780,22793
Male,85-89,39,147780,14272
Male,85-89,40,147780,27835
Male,85-89,41,147780,22475
Male,85-89,42,147780,27255
Male,85-89,43,147780,51956
Male,85-89,44,147780,10924
Male,85-89,45,147780,14101
Male,85-89,46,147780,26701
Male,85-89,47,147780,18152
Male,85-89,48,147780,11227
Male,85-89,49,147780,19773
Male,85-89,50,147780,19219
Male,85-89,51,147780,41245
Male,85-89,52,147780,18382
Male,85-89,53,147780,24831
Male,85-89,54,147780,22952
Male,85-89,55,147780,14721
Male,85-89,56,147780,17548
Male,85-89,57,147780,16454
Male,85-89,58,147780,14183
Male,85-89,59,147780,20839
Male,85-89,60,147780,23385
Male,85-89,61,147780,30717
Male,85-89,62,147780,13340
Male,85-89,63,147780,17766
Male,85-89,64,147780,19966
Male,85-89,65,147780,8928
Male,85-89,66,147780,7970
Male,85-89,67,147780,22640
Male,85-89,68,147780,27443
Male,85-89,69,147780,35234
Male,85-89,70,147780,12365
Male,85-89,71,147780,17744
Male,85-89,72,147780,23474
Male,85-89,73,147780,20044
Male,85-89,74,147780,22394
Male,85-89,75,147780,30425
Male,85-89,76,147780,20804
Male,85-89,77,147780,26920
Male,85-89,78,147780,18582
Male,85-89,79,147780,8478
Male,85-89,80,147780,10139
Male,85-89,81,147780,22697
Male,85-89,82,147780,28852
Male,85-89,83,147780,31988
Male,85-89,84,147780,26195
Male,85-89,85,147780,58963
Male,85-89,86,147780,18875
Male,85-89,87,147780,27470
Male,85-89,88,147780,29722
Male,85-89,89,147780,13082
Male,85-89,90,147780,19769
Male,85-89,91,147780,10885
Male,85-89,92,147780,36490
Male,85-89,93,147780,28953
Male,85-89,94,147780,22028
Male,85-89,95,147780,37282
Male,85-89,96,147780,21877
Male,85-89,97,147780,25195
Male,85-89,98,147780,29226
Male,85-89,99,147780,14748
Male,85-89,100,147780,18806
Male,90,1,68029,15836
Male,90,2,68029,11968
Male,90,3,68029,15491
Male,90,4,68029,12974
Male,90,5,68029,3019
Male,90,6,68029,7865
Male,90,7,68029,13228
Male,90,8,68029,8913
Male,90,9,68029,6818
Male,90,10,68029,18494
Male,90,11,68029,11881
Male,90,12,68029,10442
Male,90,13,68029,7994
Male,90,14,68029,16339
Male,90,15,68029,10330
Male,90,16,68029,14048
Male,90,17,68029,8553
Male,90,18,68029,14952
Male,90,19,68029,13180
Male,90,20,68029,5471
Male,90,21,68029,17891
Male,90,22,68029,11216
Male,90,23,68029,11265
Male,90,24,68029,14435
Male,90,25,68029,15635
Male,90,26,68029,11682
Male,90,27,68029,8431
Male,90,28,68029,9359
Male,90,29,68029,20704
Male,90,30,68029,14303
Male,90,31,68029,12885
Male,90,32,68029,11209
Male,90,33,68029,27654
Male,90,34,68029,8893
Male,90,35,68029,8889
Male,90,36,68029,6523
Male,90,37,68029,4800
Male,90,38,68029,12247
Male,90,39,68029,7048
